2185;;If your love was anything like mine—and I’m sure that no man has loved as I love now—exactly how many ridiculous actions did your fantasizing lead you to?;;But if thy love were ever like to mine— As sure I think did never man love so— How many actions most ridiculous Hast thou been drawn to by thy fantasy?;;1.0
2186;;Oh, a thousand of them, all of which I’ve forgotten.;;Into a thousand that I have forgotten.;;1.0
2187;;Oh, then you never loved as wholeheartedly as me.;;Oh, thou didst then ne'er love so heartily.;;1.0
2188;;If you can’t remember the stupidest little thing love made you do, you haven’t loved.;;If thou rememb’rest not the slightest folly That ever love did make thee run into, Thou hast not loved.;;1.0
2189;;Or if you haven’t sat as I do now, boring your listener with all your lover’s virtues, then you haven’t loved.;;Or if thou hast not sat as I do now, Wearying thy hearer in thy mistress’s praise, Thou hast not loved.;;1.0
2190;;Or if you haven’t broken away from human company, as my feelings now lead me to do, you haven’t loved.;;Or if thou hast not broke from company Abruptly, as my passion now makes me, Thou hast not loved.;;1.0
2191;;O Phoebe, Phoebe, Phoebe!;;O Phoebe, Phoebe, Phoebe!;;1.0
2192;;Oh, poor shepherd!;;Alas, poor shepherd, searching of thy wound, I have by hard adventure found mine own.;;1.0
2193;;Me too.;;And I mine.;;1.0
2194;;I remember when I was in love, I broke my sword on a stone, and told him to take that for coming at night to see Jane Smile.;;I remember when I was in love I broke my sword upon a stone and bid him take that for coming a- night to Jane Smile.;;1.0
2195;;I remember kissing her washing stick and the cow’s udders that her pretty, chapped hands had milked.;;And I remember the kissing of her batler, and the cow’s dugs that her pretty chopped hands had milked.;;1.0
2196;;I remember wooing a pea plant in her name, and then taking two pea pods and begging her to wear them “for my sake.” Those of us who are really in love will do the strangest things.;;And I remember the wooing of a peascod instead of her, from whom I took two cods and, giving her them again, said with weeping tears, “Wear these for my sake.” We that are true lovers run into strange capers.;;1.0
2197;;But everything that lives is mortal, including the foolishness of love.;;But as all is mortal in nature, so is all nature in love mortal in folly.;;1.0
2198;;You speak more wisely than you know.;;Thou speak’st wiser than thou art ware of.;;1.0
2199;;Nah, I’ll never be aware of my own wit, until I break my shins on it.;;Nay, I shall ne'er be ware of mine own wit till I break my shins against it.;;1.0
2200;;By God!;;Jove, Jove, this shepherd’s passion Is much upon my fashion.;;1.0
2201;;And like mine, but I’m getting a little tired of it.;;And mine, but it grows something stale with me.;;1.0
2202;;Please, one of you go ask that man over there if we can buy some food off him.;;I pray you, one of you question yond man, if he for gold will give us any food.;;1.0
2203;;Shut up, fool.;;Peace, fool.;;1.0
2204;;He’s not your relative.;;He’s not thy kinsman.;;1.0
2205;;Who’s calling?;;Who calls?;;1.0
2206;;Your superiors.;;Your betters, sir.;;1.0
2207;;Please sir, if love or money can buy anything in this empty place, tell us where we can rest and feed ourselves.;;I prithee, shepherd, if that love or gold Can in this desert place buy entertainment, Bring us where we may rest ourselves and feed.;;1.0
2208;;Dear sir, I pity the lady and wish—more for her sake than my own—that I was more able to help her.;;Fair sir, I pity her And wish, for her sake more than for mine own, My fortunes were more able to relieve her.;;1.0
2209;;But I’m a hired hand: I don’t profit from the flocks I tend.;;But I am shepherd to another man And do not shear the fleeces that I graze.;;1.0
2210;;Besides, his cottage, his flocks, and his grazing rights are on sale now, and since he’s not there, there’s nothing to eat at our house.;;Besides, his cote, his flocks, and bounds of feed Are now on sale, and at our sheepcote now, By reason of his absence, there is nothing That you will feed on.;;1.0
2211;;Who wants to buy the flock and the pasture?;;What is he that shall buy his flock and pasture?;;1.0
2212;;That young man who was just here.;;That young swain that you saw here but erewhile, That little cares for buying anything.;;1.0
2213;;Please, if you can do it without taking advantage of the young man, buy the cottage, pasture, and flock for us, and we’ll pay you for it.;;I pray thee, if it stand with honesty, Buy thou the cottage, pasture, and the flock, And thou shalt have to pay for it of us.;;1.0
2214;;And we will raise your wages.;;And we will mend thy wages.;;1.0
2215;;The thing is definitely going to be sold.;;Assuredly the thing is to be sold.;;1.0
2216;;Come with me.;;Go with me.;;1.0
2217;;If you like what you see of the land, the profit that’s possible, and this rustic life, I’ll be your faithful servant, and buy the place with your gold right away.;;If you like upon report The soil, the profit, and this kind of life, I will your very faithful feeder be And buy it with your gold right suddenly.;;1.0
2218;;More, more, please, more.;;More, more, I prithee, more.;;1.0
2219;;It’s only going to make you sad, Monsieur Jaques.;;It will make you melancholy, Monsieur Jaques.;;1.0
2220;;I’m glad about that.;;I thank it.;;1.0
2221;;More, please, more.;;More, I prithee, more.;;1.0
2222;;I can suck sadness out of a song the way a weasel sucks eggs.;;I can suck melancholy out of a song as a weasel sucks eggs.;;1.0
2223;;More, please, more.;;More, I prithee, more.;;1.0
2224;;My voice is ragged.;;My voice is ragged.;;1.0
2225;;I know I won’t please you.;;I know I cannot please you.;;1.0
2226;;Come on, another stanza—is that what you call 'em, “stanzas”?;;Come, more, another stanzo.;;1.0
2227;;Nah, I don’t care what their ;;Nay, I care not for their names.;;1.0
2228;;Well then, if I’ve ever thanked a man, I’ll thank you now.;;Well then, if ever I thank any man, I’ll thank you.;;1.0
2229;;But two men complimenting each other is like two baboons getting together.;;But that they call “compliment” is like th' encounter of two dog- apes.;;1.0
2230;;The duke will drink under this tree.—He’s been looking for you all day, you know.;;Well, I’ll end the song.—Sirs, cover the while; the duke will drink under this tree.—He hath been all this day to look you.;;1.0
2231;;And I’ve been avoiding him all day.;;And I have been all this day to avoid him.;;1.0
2232;;He’s too argumentative for me.;;He is too disputable for my company.;;1.0
2233;;I think of as many things as he does, but I just thank heaven and don’t show off about it.;;I think of as many matters as he, but I give heaven thanks and make no boast of them.;;1.0
2234;;Come, warble for me.;;Come, warble, come.;;1.0
2235;;I wrote a verse to this tune, though it’s not very imaginative.;;I’ll give you a verse to this note that I made yesterday in despite of my invention. ;;1.0
2236;;Dear master, I can’t go any farther.;;Dear master, I can go no further.;;1.0
2237;;Oh, I’m dying of hunger.;;Oh, I die for food.;;1.0
2238;;I’ll lie down here and measure out my grave.;;Here lie I down and measure out my grave.;;1.0
2239;;Farewell, kind master.;;Farewell, kind master.;;1.0
2240;;Hey, what’s this, Adam?;;Why, how now, Adam?;;1.0
2241;;No braver than this?;;No greater heart in thee?;;1.0
2242;;Live a little, be comforted a little, cheer up a little.;;Live a little, comfort a little, cheer thyself a little.;;1.0
2243;;If I can find any animal in this wild forest, I’ll either be food for it or bring it as food for you.;;If this uncouth forest yield anything savage, I will either be food for it or bring it for food to thee.;;1.0
2244;;You’re not as close to death as you think you are.;;Thy conceit is nearer death than thy powers.;;1.0
2245;;I’ll be back soon, and if I haven’t brought you anything to eat, I will give you permission to die.;;I will here be with thee presently, and if I bring thee not something to eat, I will give thee leave to die.;;1.0
2246;;But if you die before I return, you’ll have made a mockery of my efforts.;;But if thou diest before I come, thou art a mocker of my labor.;;1.0
2247;;There we go!;;Well said.;;1.0
2248;;You look happier already, and I’ll be back quickly.;;Thou look’st cheerly, and I’ll be with thee quickly.;;1.0
2249;;But you’re lying out in the cold.;;Yet thou liest in the bleak air.;;1.0
2250;;Cheer up, good Adam.;;Cheerly, good Adam. ;;1.0
2251;;I think he must have turned into an animal, because I can’t find him anywhere looking like a man.;;I think he be transformed into a beast, For I can nowhere find him like a man.;;1.0
2252;;My lord, he just left here.;;My lord, he is but even now gone hence.;;1.0
2253;;He was happy here, listening to a song.;;Here was he merry, hearing of a song.;;1.0
2254;;If that man, who’s made up of conflicts, becomes musical, then there must be something wrong with the universe.;;If he, compact of jars, grow musical, We shall have shortly discord in the spheres.;;1.0
2255;;Go find him.;;Go seek him.;;1.0
2256;;Tell him I want to speak with him.;;Tell him I would speak with him.;;1.0
2257;;He saved me the trouble: here he comes.;;He saves my labor by his own approach.;;1.0
2258;;Well, what’s going on, mister?;;Why, how now, monsieur?;;1.0
2259;;What kind of life do you lead that your poor friends must beg for your company?;;What a life is this That your poor friends must woo your company?;;1.0
2260;;What, you look amused.;;What, you look merrily.;;1.0
2261;;Then he pulled a watch from his bag and, looking at it solemnly, said, “It’s ten o'clock.;;And then he drew a dial from his poke And, looking on it with lackluster eye, Says very wisely, “It is ten o'clock.;;1.0
2262;;This way, we can see how the world moves.;;Thus we may see,” quoth he, “how the world wags.;;1.0
2263;;Only an hour ago it was nine, and in another hour it will be eleven.;;Tis but an hour ago since it was nine, And after one hour more ’twill be eleven.;;1.0
2264;;Oh, noble fool!;;O noble fool!;;1.0
2265;;A worthy fool!;;A worthy fool!;;1.0
2266;;Motley is the only thing to wear.;;Motley’s the only wear.;;1.0
2267;;Who is this fool?;;What fool is this?;;1.0
2268;;A worthy fool!;;Oh, that I were a fool!;;1.0
2269;;God bless my old master.;;God be with my old master.;;1.0
2270;;He would never have spoken to me like this.;;He would not have spoke such a word.;;1.0
2271;;Is that how it’s going to be?;;Is it even so?;;1.0
2272;;Are you starting to challenge me?;;Begin you to grow upon me?;;1.0
2273;;I’ll cure you of your insolence, and I’m not going to give you a thousand crowns, either!—Hey, Dennis!;;I will physic your rankness and yet give no thousand crowns neither.—Holla, Dennis!;;1.0
2274;;Did you call for me, your Worship?;;Calls your Worship?;;1.0
2275;;Wasn’t Charles, the duke’s wrestler, here to speak with me?;;Was not Charles, the duke’s wrestler, here to speak with me?;;1.0
2276;;Yes, sir, he’s here at the door right now and asks to see you.;;So please you, he is here at the door and importunes access to you.;;1.0
2277;;Call him in.;;Call him in.;;1.0
2278;;I have a good plan.;;Twill be a good way, and tomorrow the wrestling is.;;1.0
2279;;Like the wind, I must have the freedom to blast anyone I please, as fools do.;;I must have liberty Withal, as large a charter as the wind, To blow on whom I please, for so fools have.;;1.0
2280;;And whoever is most irritated by my foolishness has to laugh the hardest.;;And they that are most gallèd with my folly, They most must laugh.;;1.0
2281;;Why, sir, must he?;;And why, sir, must they so?;;1.0
2282;;Well, it’s as plain as the beaten path to a parish church.;;The “why” is plain as way to parish church: He that a fool doth very wisely hit Doth very foolishly, although he smart, Not to seem senseless of the bob.;;1.0
2283;;Dress me up in motley.;;Invest me in my motley.;;1.0
2284;;Let me speak my mind, and I’ll rid the world of its sickness—if it will only tolerate my medicine.;;Give me leave To speak my mind, and I will through and through Cleanse the foul body of th' infected world, If they will patiently receive my medicine.;;1.0
2285;;To hell with you!;;Fie on thee!;;1.0
2286;;I know what you’d do.;;I can tell what thou wouldst do.;;1.0
2287;;What would I do besides good?;;What, for a counter, would I do but good?;;1.0
2288;;You would be committing a wicked sin by chiding other people for sinning, because you yourself have been a terrible sinner, as carnal in your appetites as lust itself, and all the swollen pustules of sin that you acquired in your freedom you now want to burst and shoot back into the world at large.;;Most mischievous foul sin in chiding sin, For thou thyself hast been a libertine, As sensual as the brutish sting itself, And all th' embossèd sores and headed evils That thou with license of free foot hast caught Wouldst thou disgorge into the general world.;;1.0
2289;;Who can say I mean just her when all her neighbors are exactly like her?;;Who can come in and say that I mean her, When such a one as she such is her neighbor?;;1.0
2290;;And when some lowlife protests that  Stop, and eat no more.;;Forbear, and eat no more.;;1.0
2291;;But I haven’t eaten anything yet.;;Why, I have eat none yet.;;1.0
2292;;And you won’t until the needy eat.;;Nor shalt not till necessity be served.;;1.0
2293;;What kind of fighting cock is this?;;Of what kind should this cock come of?;;1.0
2294;;Are you acting so boldly from hardship or because you despise good manners?;;Art thou thus boldened, man, by thy distress Or else a rude despiser of good manners, That in civility thou seem’st so empty?;;1.0
2295;;You were right the first time.;;You touched my vein at first.;;1.0
2296;;But stop, I say.;;But forbear, I say.;;1.0
2297;;If you won’t listen to reason, I’ll have to die.;;An you will not be answered with reason, I must die.;;1.0
2298;;What would you like?;;What would you have?;;1.0
2299;;Gentlemanly manners have more sway around here than force does.;;Your gentleness shall force More than your force move us to gentleness.;;1.0
2300;;I’m dying for food, so let me have some.;;I almost die for food, and let me have it.;;1.0
2301;;Sit down and eat, and welcome to our table.;;Sit down and feed, and welcome to our table.;;1.0
2302;;Do you really speak like such a gentleman?;;Speak you so gently?;;1.0
2303;;I beg your pardon.;;Pardon me, I pray you.;;1.0
2304;;I thought everything out here was wild, which is why I acted so stern and commanding.;;I thought that all things had been savage here, And therefore put I on the countenance Of stern commandment.;;1.0
2305;;We have in fact seen better days and been summoned to church by the ringing of the holy bell and sat at good men’s feasts and cried tears of pity—therefore, sit down and take whatever will satisfy your needs.;;True is it that we have seen better days And have with holy bell been knolled to church, And sat at good men’s feasts and wiped our eyes Of drops that sacred pity hath engendered.;;1.0
2306;;Then please, put off your eating for a little while I, like a mother doe, find my fawn and bring it food.;;Then but forbear your food a little while Whiles, like a doe, I go to find my fawn And give it food.;;1.0
2307;;There is a poor old man who, purely out of love, has limped after me for miles.;;There is an old poor man Who after me hath many a weary step Limped in pure love.;;1.0
2308;;Thank you, and God bless you for your hospitality.;;I thank you; and be blessed for your good comfort.;;1.0
2309;;You see, we’re not alone in our unhappiness.;;Thou seest we are not all alone unhappy.;;1.0
2310;;The whole world is a stage, and all the men and women merely actors.;;All the world’s a stage, And all the men and women merely players.;;1.0
2311;;They have their exits and their entrances, and in his lifetime a man will play many parts, his life separated into seven acts.;;They have their exits and their entrances, And one man in his time plays many parts, His acts being seven ages.;;1.0
2312;;In the first act he is an infant, whimpering and puking in his nurse’s arms.;;At first the infant, Mewling and puking in the nurse’s arms.;;1.0
2313;;Then he’s the whining schoolboy, with a book bag and a bright, young face, creeping like a snail unwillingly to school.;;Then the whining schoolboy with his satchel And shining morning face, creeping like snail Unwillingly to school.;;1.0
2314;;He’s full of wise sayings and up-to-the-minute anecdotes: that’s the way he plays his part.;;And then the justice, In fair round belly with good capon lined, With eyes severe and beard of formal cut, Full of wise saws and modern instances; And so he plays his part.;;1.0
2315;;Welcome.;;Welcome.;;1.0
2316;;Set the honorable old man down and let him eat.;;Set down your venerable burden, And let him feed.;;1.0
2317;;I thank you very much on his behalf.;;I thank you most for him.;;1.0
2318;;Welcome.;;Welcome.;;1.0
2319;;Eat.;;Fall to.;;1.0
2320;;I won’t trouble you yet with questions about your situation.—Some music, please, and, good friend, sing.;;I will not trouble you As yet to question you about your fortunes.— Give us some music, and, good cousin, sing.;;1.0
2321;;Time’s not the one in debt.;;As if time were in debt.;;2.0
2322;;Your logic is so foolish.;;How fondly dost thou reason!;;2.0
2323;;Take it to your master and bring him home immediately.;;Bear it straight, And bring thy master home immediately.;;2.0
2324;;Every person I meet greets me like an old friend, and every one of them knows my name.;;There’s not a man I meet but doth salute me As if I were their well-acquainted friend, And every one doth call me by my name.;;2.0
2325;;Some of them give me money, some invite me places, some thank me for the kind things I’ve done for them, some try to sell me things.;;Some tender money to me; some invite me; Some other give me thanks for kindnesses; Some offer me commodities to buy.;;2.0
2326;;Just now a tailor showed me fabrics he bought especially for me and then started to take my measurements.;;Even now a tailor called me in his shop And showed me silks that he had bought for me, And therewithal took measure of my body.;;2.0
2327;;These are tricks of the imagination, and this place is filled with magicians.;;Sure, these are but imaginary wiles, And lapland sorcerers inhabit here.;;2.0
2328;;Here’s the money you wanted, master.;;Master, here’s The gold you sent me for.;;2.0
2329;;Who’s this Adam you speak of?;;What Adam dost thou mean?;;2.0
2330;;Not the Adam from the garden of Eden, but the Adam from the jailhouse.;;Not that Adam that kept the Paradise, but that Adam that keeps the prison; he that goes in the calf’s skin that was killed for the Prodigal; he that came behind you, sir, like an evil angel, and bid you forsake your liberty.;;2.0
2331;;I don’t know what you’re talking about.;;I understand thee not.;;2.0
2332;;No?;;No?;;2.0
2333;;You mean an officer?;;What, thou meanest an officer?;;2.0
2334;;Yes, the leader of the team; the one that gets you if you can’t pay a debt; the one who assumes people are always going to bed and says to them, “Have arrest.” Well, sir, stop your joking there.;;Ay, sir, the sergeant of the band; he that brings any man to answer it that breaks his band; one that thinks a man always going to bed and says “God give you good rest.”  Well, sir, there rest in your foolery.;;2.0
2335;;Are any ships leaving tonight?;;Is there any ships put forth tonight?;;2.0
2336;;Can we go?;;May we be gone?;;2.0
2337;;Why, sir, I told you an hour ago that the good ship  This fellow’s gone mad, and so have I. We’re in some kind of dream world.;;Why, sir, I brought you word an hour since that the bark  The fellow is distract, and so am I, And here we wander in illusions.;;2.0
2338;;Please, somebody, get us out of here!;;Some blessed power deliver us from hence!;;2.0
2339;;Good to see you, Master Antipholus.;;Well met, well met, Master Antipholus.;;2.0
2340;;I see you’ve met with the jeweler.;;I see, sir, you have found the goldsmith now.;;2.0
2341;;Is that chain you’re wearing the one you promised to give to me?;;Is that the chain you promised me today?;;2.0
2342;;Get away from me, Satan!;;Satan, avoid!;;2.0
2343;;Don’t try to tempt me!;;I charge thee, tempt me not.;;2.0
2344;;Master, is this Satan’s mistress?;;Master, is this Mistress Satan?;;2.0
2345;;She’s the devil.;;It is the devil.;;2.0
2346;;No, she’s worse: she’s the devil’s mother, and she comes to us disguised as an easy wench.;;Nay, she is worse; she is the devil’s dam, and here she comes in the habit of a light wench.;;2.0
2347;;But fire also gives off light, and fire will burn you.;;Light is an effect of fire, and fire will burn: ergo, light wenches will burn.;;2.0
2348;;You and your servant are very funny, sir.;;Your man and you are marvelous merry, sir.;;2.0
2349;;Will you come with me?;;Will you go with me?;;2.0
2350;;Can we finish our lunch?;;We’ll mend our dinner here.;;2.0
2351;;Master, if you eat with her, bring really long silverware.;;Master, if you do, expect spoon meat; or bespeak a long spoon.;;2.0
2352;;Why, Dromio?;;Why, Dromio?;;2.0
2353;;Some  Now listen, either give me my ring or give me the necklace.;;I pray you, sir, my ring or else the chain.;;2.0
2354;;I hope you’re not trying to cheat me.;;I hope you do not mean to cheat me so.;;2.0
2355;;Come, Dromio, let’s go.;;Avaunt, thou witch!—Come, Dromio, let us go.;;2.0
2356;;Mistress, you know about that.;;Mistress, that you know.;;2.0
2357;;Antipholus has gone insane, no question about it.;;Now, out of doubt Antipholus is mad; Else would he never so demean himself.;;2.0
2358;;He has a ring of mine, worth forty ducats, and he promised to give me a necklace in exchange for it.;;A ring he hath of mine worth forty ducats, And for the same he promised me a chain.;;2.0
2359;;Now he won’t give me either.;;Both one and other he denies me now.;;2.0
2360;;The reason I think he’s insane, besides the way he just acted, is that he told a senseless story over lunch about being locked out of his own house.;;The reason that I gather he is mad, Besides this present instance of his rage, Is a mad tale he told today at dinner Of his own doors being shut against his entrance.;;2.0
2361;;His wife probably did it on purpose because she knows what kind of fits he’s having.;;Belike his wife, acquainted with his fits, On purpose shut the doors against his way.;;2.0
2362;;I must go to his house and tell his wife that he came bursting into my place like a lunatic and stole my ring.;;My way is now to hie home to his house And tell his wife that, being lunatic, He rushed into my house and took perforce My ring away.;;2.0
2363;;It’s my best option: I can’t afford to lose forty ducats.;;This course I fittest choose, For forty ducats is too much to lose.;;2.0
2364;;I’ve spent five years in the remotest parts of Greece and roaming all over Asia.;;Five summers have I spent in farthest Greece, Roaming clean through the bounds of Asia, And, coasting homeward, came to Ephesus, Hopeless to find, yet loath to leave unsought Or that or any place that harbors men.;;2.0
2365;;However, I’ll do what I can for you.;;But though thou art adjudgèd to the death, And passèd sentence may not be recalled But to our honour’s great disparagement, Yet will I favor thee in what I can.;;2.0
2366;;I will allow you one day to look for help in Ephesus.;;Therefore, merchant, I’ll limit thee this day To seek thy life by beneficial help.;;2.0
2367;;I will.;;I will, my lord.;;2.0
2368;;Don’t worry, man, I won’t try to escape.;;Fear me not, man.;;2.0
2369;;I tell you, this will make her angry when she hears about it.;;I tell you, ’twill sound harshly in her ears.;;2.0
2370;;Here’s my servant.;;Here comes my man.;;2.0
2371;;I think he’s got the money.;;I think he brings the money.;;2.0
2372;;Hello there, sir!;;How now, sir?;;2.0
2373;;Do you have what I told you to get?;;Have you that I sent you for?;;2.0
2374;;Yes.;;Here’s that, I warrant you, will pay them all.;;2.0
2375;;But where’s the money?;;But where’s the money?;;2.0
2376;;Why, sir, I spent it on this rope.;;Why, sir, I gave the money for the rope.;;2.0
2377;;I can get you five hundred ropes for that price.;;I’ll serve you, sir, five hundred at the rate.;;2.0
2378;;Why did I just send you home?;;To what end did I bid thee hie thee home?;;2.0
2379;;And here I am, with that piece.;;To a rope’s end, sir, and to that end am I returned.;;2.0
2380;;And I’ll use that piece of rope to welcome you with. ;;And to that end, sir, I will welcome you. ;;2.0
2381;;Good sir, calm down.;;Good sir, be patient.;;2.0
2382;;Hold your tongue.;;Good now, hold thy tongue.;;2.0
2383;;No, you should tell him to hold his hands!;;Nay, rather persuade him to hold his hands.;;2.0
2384;;I wish I were senseless, sir, so that I wouldn’t feel your punches!;;I would I were senseless, sir, that I might not feel your blows.;;2.0
2385;;The only thing you can sense are punches—just like an ass.;;Thou art sensible in nothing but blows, and so is an ass.;;2.0
2386;;I am an ass, indeed: you can tell by my long ears.;;I am an ass, indeed; you may prove it by my long ears.—I have served him from the hour of my nativity to this instant, and have nothing at his hands for my service but blows.;;2.0
2387;;I figure that once he’s crippled me, I’ll beg by showing off my beatings.;;Nay, I bear it on my shoulders as a beggar wont her brat, and I think when he hath lamed me, I shall beg with it from door to door.;;2.0
2388;;That’s enough.;;Come, go along.;;2.0
2389;;My wife’s coming.;;My wife is coming yonder.;;2.0
2390;;Mistress, think about your end—beware of your death!;;Mistress,  Wilt thou still talk?;;2.0
2391;;EPHESUS Now what do you think?;;How say you now?;;2.0
2392;;Your husband’s mad, isn’t he?;;Is not your husband mad?;;2.0
2393;;He’s trembling in his fit!;;Mark how he trembles in his ecstasy.;;2.0
2394;;I demand this in the name of all the saints in heaven.;;I conjure thee by all the saints in heaven.;;2.0
2395;;Shut up, you doddering old wizard!;;Peace, doting wizard, peace.;;2.0
2396;;I’m not possessed!;;I am not mad.;;2.0
2397;;Oh, I wish you weren’t, you poor, frightened soul.;;O, that thou wert not, poor distressèd soul!;;2.0
2398;;Listen, hussy—is this man one of your customers?;;You minion, you, are these your customers?;;2.0
2399;;Did this fool with the yellow face feast and celebrate in my house today while the guilty doors shut in my face and locked me out of my own house?;;Did this companion with the saffron face Revel and feast it at my house today Whilst upon me the guilty doors were shut And I denied to enter in my house?;;2.0
2400;;Ate at home?;;Dined at home”?;;2.0
2401;;You there, rogue, what do you have to say about that?;;Thou villain, what sayest thou?;;2.0
2402;;I swear, sir, you did not eat at home.;;Sir, sooth to say, you did not dine at home.;;2.0
2403;;My doors were locked and I was shut out, right?;;Were not my doors locked up and I shut out?;;2.0
2404;;By God, your doors were locked and you were shut out.;;Perdie, your doors were locked, and you shut out.;;2.0
2405;;And she screamed at me, right?;;And did not she herself revile me there?;;2.0
2406;;No lie—she screamed at you.;;Sans fable, she herself reviled you there.;;2.0
2407;;And her cook yelled, mocked, and teased me, right?;;Did not her kitchen maid rail, taunt, and scorn me?;;2.0
2408;;And I departed in a rage, right?;;And did not I in rage depart from thence?;;2.0
2409;;You truly did.;;In verity you did.—My bones bear witness, That since have felt the vigour of his rage.;;2.0
2410;;Good idea.;;It is no shame.;;2.0
2411;;I gave it to Dromio, who rushed in for it.;;Alas, I sent you money to redeem you By Dromio here, who came in haste for it.;;2.0
2412;;You gave money to me?;;Money by me!;;2.0
2413;;Didn’t you go to her for a purse full of ducats?;;Went’st not thou to her for a purse of ducats?;;2.0
2414;;He did, and I gave it to him.;;He came to me, and I delivered it.;;2.0
2415;;And I saw her do it.;;And I am witness with her that she did.;;2.0
2416;;I was sent for a rope!;;God and the rope-maker bear me witness That I was sent for nothing but a rope.;;2.0
2417;;Mistress, both the man and his master are possessed.;;Mistress, both man and master is possessed.;;2.0
2418;;I can tell by how pale and deathlike they look.;;I know it by their pale and deadly looks.;;2.0
2419;;We must tie them up and leave them in some dark room.;;They must be bound and laid in some dark room.;;2.0
2420;;My sweet husband, I did not lock you out.;;I did not, gentle husband, lock thee forth.;;2.0
2421;;And my sweet master, I received no gold.;;And, gentle master, I received no gold.;;2.0
2422;;But I agree, sir, that we were locked out.;;But I confess, sir, that we were locked out.;;2.0
2423;;Keep him away from me!;;Let him not come near me.;;2.0
2424;;We need more help!;;More company!;;2.0
2425;;The devil in him is strong!;;The fiend is strong within him.;;2.0
2426;;jailer, i’m your prisoner.;;What, will you murder me?—Thou jailer, thou, I am thy prisoner.;;2.0
2427;;are you going to let them break me out of jail?;;Wilt thou suffer them To make a rescue?;;2.0
2428;;Gentlemen, let go of him.;;Masters, let him go.;;2.0
2429;;He’s my prisoner and you can’t have him.;;He is my prisoner, and you shall not have him.;;2.0
2430;;Tie up the servant, for he is mad as well.;;Go, bind this man, for he is frantic too.;;2.0
2431;;He’s my prisoner.;;He is my prisoner.;;2.0
2432;;If I let him go, I’ll have to pay his bail fees myself.;;If I let him go, The debt he owes will be required of me.;;2.0
2433;;I’ll pay you.;;I will discharge thee ere I go from thee.;;2.0
2434;;Take me to the man my husband is in debt to.;;Bear me forthwith unto his creditor, And, knowing how the debt grows, I will pay it.— Good Master Doctor, see him safe conveyed Home to my house.;;2.0
2435;;What a horrible day!;;O most unhappy day!;;2.0
2436;;What a horrible slut!;;O most unhappy strumpet!;;2.0
2437;;Master, I’m all tied up for you.;;Master, I am here entered in bond for you.;;2.0
2438;;The poor souls—how strangely they talk!;;How idly do they talk!;;2.0
2439;;Angelo, the jeweler.;;One Angelo, a goldsmith.;;2.0
2440;;Do you know him?;;Do you know him?;;2.0
2441;;I know him.;;I know the man.;;2.0
2442;;Two hundred ducats.;;Two hundred ducats.;;2.0
2443;;For what?;;Say, how grows it due?;;2.0
2444;;For a necklace your husband had him make.;;Due for a chain your husband had of him.;;2.0
2445;;He said he was going to buy me a necklace, but I never saw it.;;He did bespeak a chain for me but had it not.;;2.0
2446;;I need to hear the truth about all this.;;I long to know the truth hereof at large.;;2.0
2447;;God have mercy on us!;;God for Thy mercy, they are loose again!;;2.0
2448;;And they’ve got their swords unsheathed!;;And come with naked swords.;;2.0
2449;;Let’s call for help and get them tied up again!;;Let’s call more help To have them bound again.;;2.0
2450;;Let’s get out of here!;;Away!;;2.0
2451;;They’ll kill us!;;They’ll kill us.;;2.0
2452;;It looks like these witches are scared of swords.;;I see these witches are afraid of swords.;;2.0
2453;;The one who claims to be your wife just ran away from you.;;She that would be your wife now ran from you.;;2.0
2454;;I wish we were safely on board our ship already.;;I long that we were safe and sound aboard.;;2.0
2455;;Look, let’s stay here tonight.;;Faith, stay here this night.;;2.0
2456;;Nobody will hurt us.;;They will surely do us no harm.;;2.0
2457;;You see how kind everyone is to us, how they just hand us gold.;;You saw they speak us fair, give us gold.;;2.0
2458;;I think this country is so kind that if it weren’t for;;Methinks they are such a gentle nation that, but for the mountain of mad flesh ;;2.0
2459;;that mountain of insanity that wants to marry me, I could find it in my heart to stay here and become a witch myself.;;that claims marriage of me, i could find in my heart to stay here still, and turn witch.;;2.0
2460;;I wouldn’t stay here tonight for the entire town.;;I will not stay tonight for all the town.;;2.0
2461;;Go and get our stuff onto the ship.;;Therefore away, to get our stuff aboard.;;2.0
2462;;What’s this man’s reputation like here in the city?;;How is the man esteemed here in the city?;;2.0
2463;;I’d trust him with everything I own.;;His word might bear my wealth at any time.;;2.0
2464;;You’re right.;;Speak softly.;;2.0
2465;;And that necklace around his neck is the very one he swore he didn’t have!;;Tis so; and that self chain about his neck Which he forswore most monstrously to have.;;2.0
2466;;Good sir, stay close to me.;;Good sir, draw near to me.;;2.0
2467;;So, tell people that you’re from Epidamnum–otherwise all your goods will be confiscated.;;Therefore give out you are of Epidamnum, Lest that your goods too soon be confiscate.;;2.0
2468;;Here’s the money you asked me to hold.;;There is your money that I had to keep.;;2.0
2469;;Dromio, bring this money to the Centaur Inn, where we’re lodging, and wait there until I come.;;Go bear it to the Centaur, where we host, And stay there, Dromio, till I come to thee.;;2.0
2470;;It’ll be lunchtime within an hour.;;Within this hour it will be dinnertime.;;2.0
2471;;Until then, I’ll walk around town, peruse the markets, and gaze upon the buildings, and then I’ll return and sleep at the inn.;;Till that, I’ll view the manners of the town, Peruse the traders, gaze upon the buildings, And then return and sleep within mine inn, For with long travel I am stiff and weary.;;2.0
2472;;Get going now.;;Get thee away.;;2.0
